code,area
43216,48410056.73519916
43348,112496755.25941883
43364,21471911.92207578
43365,464.95342110734373
43367,64805309.82650228
43368,14928605.950846469
43369,90515159.65621625
43403,82636883.57134445
43404,33652958.366068095
43422,653.3310954806091
43423,72897208.07597084
43424,72710067.11177456
43425,57017832.20983353
43428,127914705.34488484
43432,50495958.02365886
43433,122378950.69960092
43441,5496156.607020539
43442,5540893.7241889825
43443,11205547.997393865
43444,50164480.65027305
43447,191025794.8239713
43463,8.174295843124256
43468,27869805.21804245
43482,191804721.1898873
43484,32492477.303494178
43501,62144363.8852584
43505,99841041.55750719
43506,25049295.98245951
43507,163874126.99235654
43510,74110222.28369564
43511,108563883.75177945
43512,107341172.48558237
43513,182376575.27220473
43514,122686410.85516667
43531,63534655.35188398
44201,109159582.86471854
44202,12731421.030580644
44203,253823235.7764921
44204,612958397.0790844
44205,637225026.8748451
44206,27661589.399252865
44207,4435133.642807346
44208,216887515.78015262
44209,189253962.36527056
44210,165816026.5376236
44211,67956074.2820445
44212,239915102.5492017
44213,267593009.65629274
44214,285003716.4334464
44322,5515698.686384692
44341,45884408.91053706
44461,121685107.42801489
44462,85592782.52873139
44522,16.495071433585203
45201,189336450.0532966
45202,337583051.18752605
45203,309141056.92079556
45204,109621427.91849698
45205,163125080.3872011
45206,21489545.44263037
45207,51446762.36399374
45208,45891715.73290867
45209,84889659.8362687
45321,22175.17474374704
45322,119882.45302209126
45341,76964720.00540939
45345,552.0671999724284
45361,59666766.794101074
45362,7447.353075134426
45382,49596476.982335195
45383,31550774.92718318
45401,32855734.073544476
45402,49837852.03106386
45403,184086523.01498026
45404,56055612.16406725
45405,70345846.56031059
45406,47450388.59621964
45421,112999371.6294179
45429,180284535.1553118
45430,224321361.63379592
45431,376202098.0110397
45441,187900758.12442833
45442,195452986.64528754
45443,102391117.87573111
46201,238386366.45632127
46203,252075460.00104123
46204,69143933.25851153
46206,110554044.0381672
46208,225083223.07639024
46209,7671.251077020742
46210,112485496.64754052
46211,1527.4049779696752
46213,95579088.09471263
46214,26475115.94866897
46215,589841045.4347064
46216,220484593.3404694
46217,336632525.79539484
46218,494110852.8476602
46219,88250670.0426063
46220,254201312.02647716
46221,226776242.3857247
46222,82333897.81619658
46223,318534035.33909714
46224,243934392.99715278
46225,210491330.0849401
46303,1606333.838609456
46304,10507614.83426526
46344,1632.0689047663368
46383,668.8560196210783
46392,228325447.50959173
46404,107208039.39718567
46421,12066.29322615092
46441,45718.231088769346
46442,810604.9823691513
46443,14407.907154449336
46452,103472914.47229075
46467,524.1699916271585
46468,95572037.67376812
46482,22816084.165044304
46485,28.656006183606777
46490,92600795.00877249
46491,38122228.75380801
46492,95589993.17724736
46501,100908735.06933391
46502,70253425.26559058
46505,142897463.61988258
46523,22566069.932473417
46524,11751827.96260826
46525,36981743.071207926
46527,46238189.646371566
46529,21374203.955206122
46530,24955265.283376712
46531,22334603.69780817
46532,19517590.353711884
46533,36012264.75231659
46534,47312177.1243298
46535,19025730.31634468
47201,33981999.46592645
47202,219.99996409633087
47205,18252787.70202499
47207,215118342.35753015
47208,18228916.475262403
47209,184705983.2130282
47210,44291695.24046744
47211,45714983.75522095
47212,17514228.132991213
47213,74883336.10106875
47214,159341885.01149586
47215,46733874.67511572
47301,131603886.48796749
47302,61601972.41517118
47303,40789059.20286054
47306,37310102.4765119
47308,51412121.86135594
47311,49195515.32612786
47313,30393559.589474957
47314,36470153.95675507
47315,20935566.81256309
47324,33453609.71370131
47325,14250675.317822305
47326,13036916.409337394
47327,10400987.5520216
47328,14440361.19324025
47329,14338095.585361322
47348,4747361.282833682
47350,9991129.01597148
47353,18094369.671600036
47354,13921589.28224497
47355,6932274.462265573
47356,3467248.793329929
47357,30507213.3911723
47358,12010735.358670942
47359,20809027.798809823
47360,14662818.01080246
47361,58722880.95665077
47362,25627998.932117663
47375,21164590.69319607
47381,73469369.47333623
47382,27621178.604800213
01101,28461989.516348984
01102,55161182.35344509
01103,39328798.82539748
01104,20406841.458240416
01105,36264651.72076159
01106,109353772.4811213
01107,17247004.11541963
01108,17182843.390367407
01109,20837759.952959288
01110,54740315.9828704
01202,174199360.59805262
01203,150128543.20686695
01204,307264323.9764103
01205,60524408.18458655
01206,293114804.0201855
01207,340786107.92879814
01208,647223077.1814711
01209,65807333.85330136
01210,377495910.44077384
01211,293484077.7038009
01212,75666615.65390581
01213,281005918.5706072
01214,439418532.92946744
01215,196229395.68164062
01216,123344506.90660706
01217,125176052.75062974
01218,47452210.77309436
01219,358139061.85662013
01220,420059177.99520296
01221,344565979.9300877
01222,82166478.80419546
01223,281747152.32650685
01224,215257210.39925778
01225,94068726.6689983
01226,38552356.394972004
01227,11382323.671296516
01228,355888569.12735265
01229,64029389.72121441
01230,81869526.31820293
01231,108050926.28906623
01233,224969414.6381937
01234,107121284.66195717
01235,250280738.9967045
01236,179704219.6985083
01303,200349189.47223955
01304,60971805.12407453
01331,99520550.2057826
01332,62886946.21766897
01333,78138232.53972769
01334,96875218.65775469
01337,126412456.08623303
01343,63055221.31373465
01345,18234045.82670858
01346,383345484.8465956
01347,122796475.69720058
01361,70303250.8554056
01362,322641443.68168306
01363,134987698.29760802
01364,67065173.369404055
01367,233583.7750023166
01370,135132670.39543697
01371,196968747.75041386
01391,91142669.7314563
01392,44503855.03075659
01393,215151657.64478737
01394,257846498.817036
01395,120640787.69511369
01396,89103715.54079013
01397,95479695.8077213
01398,128798837.34751704
01399,133022260.78982003
01400,150132046.60577726
01401,148003178.98617974
01402,21061730.19874063
01403,9863642.910667313
01404,5582687.435839676
01405,71405935.41473779
01406,21063833.727077454
01407,68863032.99042362
01408,70636334.96894081
01409,78142475.4456694
01423,70676313.14865515
01424,71206654.05104293
01425,21572786.332618542
01427,84108856.73425141
01428,142798574.86054376
01429,115736615.64178438
01430,73251197.96937169
01431,62366529.14412645
01432,182918926.25042778
01433,41907199.270392336
01434,42922970.97527948
01436,72266020.88733701
01437,79950059.53945218
01438,183119284.26274773
01439,123086848.41730128
01452,115106865.23468098
01453,62814491.860782534
01454,108372864.48357332
01455,63773366.12459029
01456,92084810.24225426
01457,97730513.04814506
01458,172449300.04308155
01459,312960694.0804009
01460,154524744.5537021
01461,100196931.6201494
01462,68375407.46397582
01463,75949182.67464535
01464,134877282.8561508
01465,121649740.88360925
01468,150297114.56147262
01469,651779576.3328701
01470,199594032.8561687
01471,105719581.48318578
01481,104823236.81248975
01482,234814722.9284204
01483,122961133.17992844
01484,103319284.8394534
01485,141035218.41068786
01486,180564356.25178134
01487,207834157.60965535
01488,218357049.8097833
01511,114963411.59389399
01512,181547785.07561725
01513,138325536.38130313
01514,541697986.4132882
01515,8809.235228875914
01516,317125843.4820049
01519,879687.7052267755
01543,273834721.7670801
01544,172957624.69543478
01545,190108695.42192173
01546,117965586.19902878
01547,162008941.77328834
01549,120813059.63649553
01550,133486856.01629181
01552,182719487.49496838
01555,291939644.65591127
01559,347543974.2374096
01560,161454795.69857258
01561,241134866.59077778
01562,73668776.93311419
01563,286854466.56330526
01564,279666401.4625436
01571,183754359.46567318
01575,95319099.4929046
01578,154124594.47293115
01581,261850052.7925033
01584,121912014.78770807
01585,211836255.51030105
01586,459807819.32127726
01601,354239892.48903316
01602,287078735.3258578
01604,136816316.5466491
01607,343270450.13259333
01608,354363169.9919342
01609,269820501.91460377
01610,425627716.739639
01631,378648779.73172027
01632,236071239.8669969
01633,146977314.87694746
01634,171024519.48054808
01635,182834953.5303766
01636,241999909.39762983
01637,343776571.16516334
01638,101357289.82307911
01639,160064362.97732496
01641,297455643.28875476
01642,159054156.76632395
01643,401874961.55478984
01644,356299928.43114066
01645,266268552.10311252
01646,260389854.41709107
01647,364232490.49833596
01648,189325005.91262498
01649,452580016.90630525
01661,158804292.36748177
01662,298239489.24755305
01663,326903820.6951331
01664,603474267.1549535
01665,204388502.02649024
01667,335686015.048394
01668,173927158.49499902
01691,1068446439.8624451
01692,397901703.7428309
01693,175080396.18601745
01694,24390959.284657497
02201,267382787.8670373
02202,310647856.5233237
02203,230579657.51144058
02204,118130782.17552863
02205,195389282.3299344
02206,372547428.2863422
02207,85396288.91507538
02208,216256581.63344893
02209,229356154.0085899
02210,130295728.41389994
02301,145550738.13794506
02303,29027823.43460626
02304,25151117.751006998
02307,40844241.33757616
02321,136676038.85567823
02323,107163862.5599334
02343,32336020.603682216
02361,33560878.74782774
02362,82348448.23246218
02367,18786729.824046496
02381,35584157.78539938
02384,38399688.92987144
02387,65581562.181427896
02401,57723224.70482939
02402,165068193.06834334
02405,78228595.87292334
02406,71961263.3039317
02408,186728214.59747568
02411,133732418.78302737
02412,59650267.669243515
02423,16956748.116243422
02424,190651701.467769
02425,15736215.40629832
02426,16069789.430810692
02441,129885372.66276057
02442,168687221.3262988
02443,139391424.86310774
02445,142589649.28766602
02446,89648276.48420721
02450,115857062.14333563
03201,418254364.78035915
03202,371076540.72818446
03203,283658421.2980578
03205,560721473.8139997
03206,122393670.66106571
03207,449087973.87056166
03208,454445906.81586474
03209,1080702463.9114132
03210,206097609.8242633
03211,210005536.47052312
03213,346306856.3356903
03214,354155367.0121172
03215,426929677.68061864
03216,116166104.02904911
03301,224682644.9137905
03302,412158768.3129406
03303,297063620.9811026
03321,171286468.6205222
03322,45396975.28867236
03366,175759439.25166637
03381,93349158.9940827
03402,52348676.78455593
03441,259807515.0052925
03461,47360661.495448485
03482,56939402.87981253
03483,602035442.3991609
03484,131968775.92481095
03485,48008781.46489429
03501,231896583.70323887
03503,57795229.75573237
03506,129597789.60392955
03507,283432028.67814314
03524,255348770.7698807
04101,74553115.40325782
04102,12884847.241230527
04103,26414562.374016058
04104,37690772.185310245
04105,45871370.70060291
04202,391944834.6235057
04203,16164041.030398943
04205,254493472.5975002
04206,211610601.63845575
04207,83473012.03676306
04208,119085457.06209809
04209,14083911.748509813
04211,48197016.54241346
04212,455521725.55069125
04213,570472150.8719447
04214,80718943.6063962
04215,520070282.8734512
04216,42613879.227795064
04301,91518623.491759
04302,67088730.40613421
04321,21023134.22307145
04322,69975311.2556571
04323,47182357.109549284
04324,128503106.84368056
04341,232960531.60283557
04361,63391353.78299003
04362,59539529.95653993
04401,46096712.3988551
04404,11021519.814584723
04406,42473397.22753481
04421,152736922.2997174
04422,76538625.05466579
04423,2642.1172952834145
04424,43728288.361221835
04444,72402655.0560067
04445,283035921.20956683
04501,71602297.399202
04505,62523543.11251624
04548,61.91754584002873
04581,57075732.64741666
04606,138839811.2983709
05201,177477364.58772528
05202,99017760.48363501
05203,225216192.362637
05204,222804585.30136663
05206,156570533.85299864
05207,89500139.25782818
05209,194531522.04936808
05210,829696109.2746116
05211,54488922.0685794
05212,471296289.45110154
05213,472691276.6500889
05214,193320651.50979242
05215,170289829.24117455
05303,37947213.888595834
05327,67230970.1177152
05346,13186846.731491597
05348,159509403.73679543
05349,35920150.583723485
05361,114406776.95011884
05363,6377330.641356351
05366,31400309.226195794
05434,112726880.75121701
05463,40202463.171312355
05464,96126873.66252734
06201,47062903.46268853
06202,9914726.024167204
06203,416072539.5806101
06204,238703840.8047725
06205,121787893.5404848
06206,57433633.63041352
06207,9745743.088463336
06208,78847971.93953656
06209,47781455.677866235
06210,12996907.244679824
06211,52682414.151559204
06212,75954240.38935004
06213,10395092.72491421
06301,54206748.48628078
06302,24940741.48042484
06321,38446060.42042181
06322,104903605.8005879
06323,82103814.65724637
06324,72967104.94770974
06341,37326946.73066117
06361,82997528.97412719
06362,94181597.47771709
06363,60564047.43685331
06364,100359821.58667672
06365,51809856.88855955
06366,64258596.09148185
06367,62790498.733508885
06381,39786239.25333892
06382,20904132.801643103
06401,27295946.309239022
06402,40260164.90367019
06403,30146816.662603382
06426,26984136.46979874
06428,104414061.97835448
06461,100278269.83449207
07201,193245042.58809653
07202,108239104.67381273
07203,266955972.7433184
07204,596970212.5722046
07205,213290109.4048763
07207,206453428.4735152
07208,101215724.28773253
07209,150863386.6862154
07210,299645280.4515121
07211,336474736.1513366
07212,288428332.2396157
07213,132061233.28395855
07214,81887670.87292865
07301,32243428.372524697
07303,31928747.008993246
07308,113841506.7376468
07309,446.6713347630547
07321,81.10163837124227
07322,47607517.59163956
07342,28363926.495685298
07344,36820600.363186784
07362,25208795.94006796
07364,19906043.931228884
07367,21672987.63367159
07368,69550955.69390193
07402,6615068.895778723
07405,3504180.5687187435
07407,18456106.454753235
07408,58499808.82347742
07421,41224322.27691554
07422,12375210.927046755
07423,3179956.775468833
07444,474546.1930877858
07445,2643740.273395075
07446,1922626.4592186145
07447,39115030.0972677
07461,124580733.43660219
07464,23840417.992777877
07465,9629656.451609975
07466,50627828.60799535
07481,87955106.6188789
07482,80180864.16509987
07483,64965223.408436924
07484,88959494.62383772
07501,106142015.27736975
07502,37036473.38925574
07503,74573616.37404373
07504,31998236.152650755
07505,96312445.28013931
07521,65611073.81697429
07522,108882533.27492921
07541,40845381.63038412
07542,41196641.913258314
07543,51475199.41151572
07544,138331477.20841053
07545,51741487.81677005
07546,43021832.03286059
07547,89429164.563302
07548,31211446.050000194
07561,43362476.99931183
07564,114344566.73463972
08201,144742564.9512182
08202,128720244.05411881
08203,75873124.87064023
08204,54651123.06398727
08205,152260664.92631963
08207,35306816.912554346
08208,30734690.917634506
08210,49359460.65526305
08211,34810295.23363647
08212,243725044.3555681
08214,42777125.91497005
08215,25744666.796922676
08216,185510085.9025059
08217,11634368.484309737
08219,45563778.53344316
08220,151966365.7847205
08221,49313439.78389325
08222,24990176.827137627
08223,10712578.323257003
08224,5560117.1847872
08225,288182015.90002793
08226,86050525.35954292
08227,106481225.78392136
08228,48886260.579175085
08229,56212627.90895003
08230,107062233.22328635
08231,141617888.91737667
08232,17714860.567931626
08233,145183369.40653124
08234,179395517.61728698
08235,11589144.576813856
08236,114878947.646152
08302,89818646.39260457
08309,11427622.397261316
08310,95678792.762193
08341,26132122.164394274
08364,97749339.57857339
08442,25094527.504320245
08443,56485390.960611194
08447,16730501.090585649
08521,44211675.64497281
08542,8744956.438484874
08546,33651121.89129636
08564,15888316.936361644
09201,69237873.89261338
09202,2199637.3237952054
09203,59117587.33649673
09204,3257104.1265178993
09205,19940548.445495486
09206,45325865.72510282
09208,6338055.124861713
09209,13753225.16064747
09210,40974048.393443026
09211,29135689.873553544
09213,165007610.0844161
09214,57361261.603456214
09215,100512739.9572675
09216,17387187.222383346
09301,2753488.276611963
09342,11495159.673902072
09343,6526076.170853403
09344,3483683.7655952233
09345,11094998.721294396
09361,3024620.3176096943
09364,2108763.855491702
09384,18699974.105302997
09386,10275995.937463343
09407,12750176.102665257
09411,110658537.00200333
